
	Total CaloriesEstimate	Std. Error	t value	Pr(>|t|)
(Intercept)	3.74052671918269	0.393240574993051	9.51205688591211	4.01631128609364e-15
map00$Years.in.US	-0.0117279064919987	0.0132541541430872	-0.884847600638132	0.37867781543136
map00$Age	-0.00496715074934575	0.0127335487332521	-0.390083774240768	0.697428003525251
map00$BMI	-0.0232925072520649	0.0159318578103162	-1.46200823089085	0.147341836004504
map00$Years.in.US:map00$Age	-0.000124608637582962	0.000154420507640464	-0.806943582086175	0.421899542506169
map00$Years.in.US:map00$BMI	0.000672316320389337	0.000441355066790608	1.5233003333987	0.131310387217384
map00$Age:map00$BMI	0.000115712398773955	0.00048638946285529	0.237900710460872	0.812517496632031
	% of Calories from Total SugarsEstimate	Std. Error	t value	Pr(>|t|)
(Intercept)	0.15192235538615	0.0627485555325467	2.42112912555175	0.0175501965322267
map00$Years.in.US	-0.00429401273134587	0.00211493696269552	-2.03032658045424	0.045377470170963
map00$Age	-0.000972138567450728	0.0020318650735087	-0.478446418576407	0.633532668939789
map00$BMI	-0.00339480398120525	0.00254221239648256	-1.33537386014731	0.185237404222224
map00$Years.in.US:map00$Age	2.78849869766933e-05	2.46405493614512e-05	1.13167066884953	0.260882596967281
map00$Years.in.US:map00$BMI	0.00012628301329117	7.0426081842065e-05	1.79312848291585	0.0764274929486958
map00$Age:map00$BMI	2.19545757364229e-05	7.7612123878519e-05	0.282875595194211	0.777944157243938
	% of Calories from Added SugarsEstimate	Std. Error	t value	Pr(>|t|)
(Intercept)	1.82167237067466	0.744414722632112	2.44712028831666	0.0164110113891845
map00$Years.in.US	0.0230257847089136	0.0250904614314631	0.917710691443863	0.361307489846323
map00$Age	-0.0191096062422864	0.0241049417358671	-0.792767161675076	0.430070082925978
map00$BMI	-0.0718746007830044	0.0301594247060858	-2.38315556359074	0.0193413903514506
map00$Years.in.US:map00$Age	-0.00090122111933424	0.000292322071205184	-3.08297322750448	0.00274561293423266
map00$Years.in.US:map00$BMI	0.000871103908363786	0.000835496717583157	1.04261799003069	0.300013831767576
map00$Age:map00$BMI	0.000981971767687879	0.000920748010525111	1.06649349926681	0.289151285793663
	Fruits in CupsEstimate	Std. Error	t value	Pr(>|t|)
(Intercept)	1.04923132341728	0.491660452258041	2.13405678369797	0.0356520076119378
map00$Years.in.US	-0.0367979945973809	0.0165713912416164	-2.22057364169694	0.0289780490087529
map00$Age	-0.00890573050711251	0.0159204892047347	-0.559387993207141	0.577334219987218
map00$BMI	-0.0210327531922235	0.0199192680370516	-1.05589990320431	0.293937304243162
map00$Years.in.US:map00$Age	0.000400190069719466	0.00019306872548889	2.07278557780967	0.0411510341667877
map00$Years.in.US:map00$BMI	0.000751400576660391	0.00055181699332141	1.36168437317901	0.176813347697236
map00$Age:map00$BMI	0.000152469222041013	0.000608122555220053	0.250721208631771	0.80262083633983
	Vegetables in CupsEstimate	Std. Error	t value	Pr(>|t|)
(Intercept)	1.08690319103883	0.423712922349137	2.56518773374399	0.0120255944641924
map00$Years.in.US	0.00278534286097924	0.0142812231045401	0.195035315994311	0.845820055066676
map00$Age	-0.0166371934772396	0.0137202758025078	-1.21259905534834	0.228565657367507
map00$BMI	-0.034768043184064	0.0171664229495629	-2.02535165807209	0.0458962388765929
map00$Years.in.US:map00$Age	-0.000103128373688685	0.000166386605868772	-0.619811751974923	0.537001719174168
map00$Years.in.US:map00$BMI	-2.99792634770455e-05	0.000475555822658309	-0.0630404719039385	0.949878888628349
map00$Age:map00$BMI	0.000809977433786442	0.0005240799495573	1.5455226525469	0.125849852064558
	Dietary Fiber in GramsEstimate	Std. Error	t value	Pr(>|t|)
(Intercept)	1.41746119494551	0.523316513326401	2.70861163148777	0.00813502490583176
map00$Years.in.US	-0.0333916773556146	0.0176383572152331	-1.89312853505294	0.0616651239853335
map00$Age	0.00294838866609598	0.0169455461849914	0.173991952452223	0.862276010642816
map00$BMI	-0.0129271861821348	0.0212017904822105	-0.609721438054082	0.54363554320254
map00$Years.in.US:map00$Age	0.000100582560194985	0.000205499652842102	0.489453674514324	0.625752365989557
map00$Years.in.US:map00$BMI	0.00104314299687697	0.000587346294811727	1.7760272025064	0.0792247296651735
map00$Age:map00$BMI	-0.000140312059927756	0.000647277147900186	-0.216772769412512	0.828892950129911
	Vitamin K in MicrogramsEstimate	Std. Error	t value	Pr(>|t|)
(Intercept)	3.7120170810207	1.18456332033769	3.13365863798864	0.00235334763977824
map00$Years.in.US	-0.0172581524997781	0.0399256481615112	-0.432257290600863	0.666623940707379
map00$Age	-0.0331117946423537	0.0383574222151654	-0.863243480143519	0.390377163679761
map00$BMI	-0.0881734907980305	0.047991727169226	-1.83726437865254	0.0695849137005527
map00$Years.in.US:map00$Age	-0.000395413207715416	0.00046516275504391	-0.850053456403856	0.397628674608966
map00$Years.in.US:map00$BMI	0.00112409676658081	0.00132949918348223	0.845503916472193	0.400148927630297
map00$Age:map00$BMI	0.00169282304395312	0.0014651568371532	1.15538691901563	0.251095352031397
	Folate in Micrograms DFEEstimate	Std. Error	t value	Pr(>|t|)
(Intercept)	2.91696589766941	0.669761799446993	4.35522882923134	3.61746097193972e-05
map00$Years.in.US	-0.0169078035329623	0.0225742883454455	-0.74898500782079	0.45588652946808
map00$Age	-0.00749591321983409	0.0216876005561726	-0.345631283664557	0.730454180955639
map00$BMI	-0.00786040655457958	0.0271349154541328	-0.289678682355444	0.772751315582262
map00$Years.in.US:map00$Age	0.000185787555225959	0.000263006830031776	0.706398214842986	0.481828071222061
map00$Years.in.US:map00$BMI	0.000347341273454967	0.000751709723072063	0.462068352708628	0.645185735904688
map00$Age:map00$BMI	0.000102218818069843	0.00082841167109923	0.123391330223785	0.902081839809504
	Total Fat (% Calories Eaten )Estimate	Std. Error	t value	Pr(>|t|)
(Intercept)	2.08471630220737	0.40087968854092	5.20035402590513	1.30441686245018e-06
map00$Years.in.US	0.00764614047870208	0.0135116300876329	0.565893265957641	0.572923067503783
map00$Age	-0.00780339039491972	0.0129809113677981	-0.601143492457526	0.549307511861945
map00$BMI	-0.0270700051828217	0.0162413509770467	-1.66673358768484	0.0991637641194629
map00$Years.in.US:map00$Age	-0.000187890490939462	0.000157420289115216	-1.19355955954282	0.23589482541214
map00$Years.in.US:map00$BMI	0.00011301613643838	0.000449928855164812	0.251186682385555	0.802262112985554
map00$Age:map00$BMI	0.0002573667489785	0.000495838091942724	0.519054008073727	0.60504097430138
	% of Calories from Saturated FatEstimate	Std. Error	t value	Pr(>|t|)
(Intercept)	1.30251814466424	0.480259251743588	2.71211463378462	0.00805629614570236
map00$Years.in.US	0.00943198321426233	0.0161871143418141	0.582684659853046	0.561612812586664
map00$Age	0.00144465012641513	0.0155513061864998	0.0928957419454087	0.926199976851947
map00$BMI	-0.0154554394497031	0.0194573566346833	-0.794323696681047	0.429168435630679
map00$Years.in.US:map00$Age	-0.000290305211702799	0.000188591620929719	-1.53933250200434	0.127352516707594
map00$Years.in.US:map00$BMI	0.000223711730665062	0.000539020812218689	0.415033567524474	0.679139053887702
map00$Age:map00$BMI	-0.000113072384587343	0.000594020694560766	-0.190350918112291	0.849477617554096
	% of Calories from ProteinEstimate	Std. Error	t value	Pr(>|t|)
(Intercept)	0.763731914124635	0.309906372310369	2.46439564450054	0.0156908587814386
map00$Years.in.US	0.0136897246365946	0.0104453789607016	1.31060105029212	0.193441891136694
map00$Age	0.00482831506230874	0.0100350984753524	0.48114276847086	0.631622936382567
map00$BMI	0.0234204546502881	0.0125556327910642	1.86533447099188	0.0655051623032039
map00$Years.in.US:map00$Age	-8.48437497256886e-05	0.000121696239850192	-0.697176427391111	0.487551233164432
map00$Years.in.US:map00$BMI	-0.0003792134252244	0.000347824604956634	-1.09024324277369	0.278616478515975
map00$Age:map00$BMI	-0.000200714906324566	0.000383315465262289	-0.523628511015656	0.601868263292484
