	0	0.001	0.002	0.003	0.004	0.005	0.006	0.007	0.008	0.009	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1
Aerobic	4.14534277484537e-31	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05	9.08005622439241e-05
Anaerobic	4.14534277484537e-31	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229	0.00109047490734229
Contains_Mobile_Elements	4.14534277484537e-31	0.00072692369388963	0.00072692369388963	0.00072692369388963	0.00072692369388963	0.00197023085884677	0.00197023085884677	0.00197023085884677	0.00197023085884677	0.000480379414776081	0.000480379414776081	0.000474411559174051	0.000474411559174051	0.000474998132710598	0.000274423950724153	0.000274423950724153	0.000274423950724153	0.000274423950724153	7.65751017518399e-06	7.65751017518399e-06	6.94846637586389e-06	0	0	0	0	0	0	0	0
Facultatively_Anaerobic	4.14534277484537e-31	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729	0.000499136774504729
Forms_Biofilms	4.14534277484537e-31	0.00207555229038428	0.00207555229038428	0.00207555229038428	0.00207555229038428	0.00207555229038428	0.00207555229038428	0.00207555229038428	0.00207555229038428	0.00207555229038428	0.00207555229038428	0.00207555229038428	0.000283341136210527	0.000283341136210527	0.000283341136210527	0.000250935872802928	0.000250935872802928	0.000250935872802928	0.000250935872802928	0.000250935872802928	0.000234424652097996	0	0	0	0	0	0	0	0
Gram_Negative	4.14534277484537e-31	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991
Gram_Positive	4.14534277484537e-31	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991	0.00128285141198991
Pathogenic	4.14534277484537e-31	0.00177552368208162	0.00177552368208162	0.00177552368208162	0.00177552368208162	0.00177552368208162	0.00177552368208162	0.00177552368208162	0.00248535464070473	0.00248535464070473	0.00248535464070473	0.000313903359368609	0.000313903359368609	0.000307188010658396	0.000307188010658396	0.000307188010658396	0.000298840275971027	0.000298840275971027	0.000274506723269279	0.000274506723269279	0.000274506723269279	0	0	0	0	0	0	0	0
Stress_Tolerant	4.14534277484537e-31	8.09867429225496e-05	8.09867429225496e-05	8.09867429225496e-05	8.09867429225496e-05	8.09867429225496e-05	8.09867429225496e-05	8.09867429225496e-05	8.09867429225496e-05	8.09867429225496e-05	8.09867429225496e-05	0.000313903359368609	0.000313903359368609	0.000313903359368609	0.000313903359368609	0.000313903359368609	0.000306964641430194	0.000306964641430194	0.000307188010658396	0.000307188010658396	0.000298840275971027	0.000274506723269279	0.000274506723269279	0.000274506723269279	0.000241564050847816	0.000241564050847816	0	0	0
